,Unnamed: 0,Region,Country,City,Time,Geo,Language1,Language2,Language3,Text
226972,108029,africa_sub,cd,kinshasa,2017-07-24,,fra,fra,lin,gabriel bolembo et esepelisa présentent la nouveauté mibali ya poto boyebela vol fin cliquer ici gt
226993,108051,africa_sub,cd,kinshasa,2017-07-24,,fra,fra,lin,rdc politique communiqué de cat de lisanga bonganga contre la désignation de olenga nkoy comme président du cnsa
227057,108123,africa_sub,cd,kinshasa,2017-07-24,,fra,fra,lin,rawbank meilleure banque de rd congo en selon global finance et lauréate du certificate of appreciation
227212,108293,africa_sub,cd,kinshasa,2017-07-24,,fra,fra,lin,vérité congo brazzaville les symboles de la république du congo via
227256,108340,africa_sub,cd,kinshasa,2017-07-24,,swa,swa,lin,asante sana bwana balemba toko pikle kaka
227369,108469,africa_sub,cd,kinshasa,2017-07-24,,swa,lin,lin,olobi lokola moto oyo aza na complexe olingi ko vanda mboua ya mindele
227378,108479,africa_sub,cd,kinshasa,2017-07-24,,swa,lin,lin,ebonga ya ko kola école na brazzaville tala ndege eza kikouja eza boye pona to za na kati ya ordre na système co
227410,108514,africa_sub,cd,kinshasa,2017-04-21,,fra,lin,lin,belgique nde nini nouvelle marque ya papier hygiénique ou ya torchon
227454,108564,africa_sub,cd,kinshasa,2017-07-24,,swa,lin,lin,eyindi ata katumbi aza libanda ya mboka tp mazembe eza kobima kaka champion verite ebimi via
227609,108736,africa_sub,cd,kinshasa,2017-07-24,,swa,lin,lin,buzoba ekoti mingi na rdc bino moko bolanda makambu oyo eza koleka na misu ya batu mawa via
227621,108753,africa_sub,cd,kinshasa,2017-07-24,,fra,fra,lin,planète terre continent africain afrique centrale congo brazzaville arrondissement moungali plateau des a
227624,108756,africa_sub,cd,kinshasa,2017-07-24,,fra,fra,lin,parle et comprend français kikongo lingala kituba anglais moyen moyen
227711,108868,africa_sub,cd,kinshasa,2017-07-25,,swa,lin,lin,urgent felix tshisekedi mwana nzambe abimisi bandoki nyoso ya rdc na mpwasa bolanda via
227729,108888,africa_sub,cd,kinshasa,2017-07-25,,swa,lin,lin,pona nini mboka eza na pasi kasi ba jeunes baza komela masanga trop mbongo bazwaka wapi via
227747,108919,africa_sub,cd,kinshasa,2017-07-25,,swa,lin,lin,debat mobali po aboma mwasi na ye na elengi il faut kaka alembola sexxe na ye somo via
227750,108922,africa_sub,cd,kinshasa,2017-07-25,,swa,lin,lin,cenco balobi peuple elembi kabila botala makambu eza koleka na rdc peuple oyo wapi
227972,109197,africa_sub,cd,kinshasa,2017-07-25,,fra,fra,lin,autopsie des elections législatives de juillet au congo brazzaville
228024,109254,africa_sub,cd,kinshasa,2017-07-25,,fra,fra,lin,la nouvelle génération de la presse congolaise jonathan bilari
228135,109377,africa_sub,cd,kinshasa,2017-07-25,,fra,lin,lin,na tie ba barrages lokola ya pont du djoué
228145,109387,africa_sub,cd,kinshasa,2017-07-25,,fra,fra,lin,bonjour mr jamel tes fans de la r d congo t attendant à kinshasa
228270,109528,africa_sub,cd,kinshasa,2017-07-25,,fra,fra,lin,mère ya palais er petrousse mere oyo a kanga masolo la sirène de mon coeur je t aime ma chérie
228317,109580,africa_sub,cd,kinshasa,2017-07-25,,fra,fra,lin,event ya nga libonza grande célébration d action de grâce ce dimanche juin à lisanga okapi event votre
228421,109699,africa_sub,cd,kinshasa,2017-07-25,,fra,lin,lin,masolo yango ebandi en ce moment à la place des évolués à kinshasa
228447,109725,africa_sub,cd,kinshasa,2017-07-25,,fra,fra,lin,ngoye akamabi offre une nouvelle médaille d or au congo
228489,109776,africa_sub,cd,kinshasa,2017-07-25,,swa,lin,lin,bo ya kotala heee makambo ya facebook nametest
228498,109788,africa_sub,cd,kinshasa,2017-07-25,,swa,lin,lin,style na yo wana ya ba questions pièges ezalaka mabe mingi heu
228610,109916,africa_sub,cd,kinshasa,2017-04-27,,fra,fra,lin,signataires des arrangements particuliers les signataires de l accord de camp tshatshi olengankoy et lisanga bonganga
228627,109936,africa_sub,cd,kinshasa,2017-07-25,,swa,lin,lin,ndenge nini mobali akoki kosala bolingo na mwasi na ye soki aza na zemi bana batala te via
228667,109981,africa_sub,cd,kinshasa,2017-07-25,,swa,lin,lin,eyindi botala bino moko ndenge kabila aza kobanga date ya le aout peuple asi atelemi via
228699,110014,africa_sub,cd,kinshasa,2017-07-25,,swa,lin,lin,elengi nini mibali bayokaka na kosenga basi na bango ba photo ya mitakala verite ebimi via
228712,110028,africa_sub,cd,kinshasa,2017-07-25,,swa,lin,lin,tozoya music koteka mboka te clip officiel
228720,110039,africa_sub,cd,kinshasa,2017-07-25,,eng,fra,lin,mukokoli sundiata josé de londres theresia milo jean paul mayata nouveau theatre congolais via
229243,110625,africa_sub,cd,kinshasa,2017-04-20,,swa,lin,lin,pona ko batela cerveau na yo bato ya mabe na france ba bebissa yango te tika ko tanga bassango na ba média na bango tanga na rt presstv
229326,110721,africa_sub,cd,kinshasa,2017-07-26,,eng,lin,lin,dena mwana nzambe monene awesome how great is our god officiel
229483,110917,africa_sub,cd,lubumbashi,2017-07-26,,fra,fra,lin,c est pas nouveau mobutu l a fait avec nguz birindwa kibasa et même lihau des grands de la politique congolaise
229585,111041,africa_sub,cd,kinshasa,2017-07-26,,swa,lin,lin,muana ya congo telema marche juillet rdc
229732,111213,africa_sub,cd,kinshasa,2017-07-26,,fra,fra,lin,talentueux artiste il chante bayaka bakongo batetela bamongo baswahili baluba leur mode de vie amp influence
229801,111287,africa_sub,cd,kinshasa,2017-07-26,,fra,fra,lin,talentueux artiste il chante bayaka bakongo batetela bamongo baswahili baluba leur mode de vie amp influence à
229969,111474,africa_sub,cd,kinshasa,2017-07-26,,swa,lin,lin,eyindi botala makambu elekeli mwana mwasi oyo na mobali na ye na poto somo via
230055,111573,africa_sub,cd,kinshasa,2017-07-26,,swa,lin,lin,urgent botala pasi ya ba veuve na ba orphelin ya rdc nani akosunga bango mawa mingi via
230181,111714,africa_sub,cd,kinshasa,2017-07-26,,swa,lin,lin,moto kitisa moto nayo ezikisa misala ya satana na mboka sala pona mboka na biso
230211,111748,africa_sub,cd,kinshasa,2017-07-26,,fra,fra,lin,tata osca elle prépare un album hein yoka eloko oyo écoute de la musique sur
230340,111888,africa_sub,cd,lubumbashi,2017-07-26,,fra,fra,lin,plainte des habitants de kilobelobe et kamasaka via
230375,111931,africa_sub,cd,kinshasa,2017-07-26,,fra,lin,lin,il disparaîtra avec la mp ensemble botika ba landa ye na mbongo azozua na caisse ya l état
230418,111977,africa_sub,cd,kinshasa,2017-07-26,,fra,lin,lin,il disparaîtra avec la mp ensemble botika ba landa ye na mbongo azozua na caisse ya l ét
230541,112112,africa_sub,cd,kinshasa,2017-07-26,,fra,lin,lin,posa en streaming tala ngai ndenge bonne soirée
230560,112131,africa_sub,cd,kinshasa,2017-07-26,,fra,fra,lin,quand on vous dit pas de nouveaux amis amies ya wana bino tembé
230785,112374,africa_sub,cd,kinshasa,2017-07-26,,fra,fra,lin,la soupe chaude ça se mange cuillère par cuillère sinon ça brûle supu ya moto moto eliamaka lupau mokomoko soki te eko zikisa munoko
230796,112385,africa_sub,cd,kinshasa,2017-07-26,,fra,fra,lin,bolotaka bien na ngbanda jour bokolamuka congo ekende soulèvement populaire devant b
230930,112540,africa_sub,cd,kinshasa,2017-05-23,,swa,lin,lin,pona nini batu balingi kopesa bruno tshibala chance te ba verite ya somo ebimi
231016,112693,africa_sub,cd,kinshasa,2017-05-24,,swa,lin,lin,eyindi vraie noël eza ya le decembre to ya mai ndeko ndombele apupoli bango na ba verite
231024,112702,africa_sub,cd,kinshasa,2017-05-24,,swa,lin,lin,egliz katholik bafundi mfumu nkusu na justice po atika kobimisa ba secret na bango na tv
231026,112704,africa_sub,cd,kinshasa,2017-05-24,,swa,lin,lin,eyindi koffi olomide asiliki makasi pe apupoli fabregass pona likambu ya ya mado via
231029,112707,africa_sub,cd,kinshasa,2017-05-24,,swa,lin,lin,vraie noël eza ya le decembre to ya mai ndeko ndombele apupoli bango na ba verite
231041,112724,africa_sub,cd,kinshasa,2017-05-24,,fra,fra,lin,artiste flexible feat b el titre sans toi pays congo brazzaville année
231597,113573,africa_sub,cd,kinshasa,2017-05-24,,eng,eng,lin,eu to impose sanctions on more congo officials diplomats
231671,113775,africa_sub,cd,kinshasa,2017-05-24,,fra,fra,lin,ngomba na ngomba bakutanaka te mais batu ba kutanaka eh oui après ans la police a mis la main sur des escrocs
231725,113898,africa_sub,cd,kinshasa,2017-05-24,,fra,fra,lin,entretien h ngbanda amp p boisselet voici c qu jeune afrique n dit pas aux congolais art amp video ici
231792,114010,africa_sub,cd,kinshasa,2017-05-24,,fra,fra,lin,congo la vraie face de bruno tshibala des graves revelations sur le er ministre eyaka mabe
231797,114016,africa_sub,cd,kinshasa,2017-05-24,,eng,lin,lin,prof bovick afdl ba bomi biso koleka roi léopold tshisekedi asala erreur munene pona dialogue
231812,114042,africa_sub,cd,kinshasa,2017-05-24,,swa,lin,lin,maman israel la joie alobi soucis naye eza bana mibali tout bazala na bopikili bua nzoto
231832,114075,africa_sub,cd,kinshasa,2017-05-24,,swa,lin,lin,blanchard mosaka niveau afingi mutu oyo alobaki ba memaki kombo ya jb mpiana na na bandundu
231833,114076,africa_sub,cd,kinshasa,2017-05-24,,swa,lin,lin,triste maman bokilo abwakelanga soyi na nzoto po naza handicape pona libala na mwana naye
231866,114122,africa_sub,cd,kinshasa,2017-05-24,,swa,lin,lin,ekoki ko bengana ekolo ya france na congo soki to lingi ba koulouna wana ba komissi bisso bana ya missala ya france
231889,114153,africa_sub,cd,kinshasa,2017-05-24,,swa,lin,lin,exclusivité carine mokonzi azongi kinshasa impact ya somoo alakisi ba diamant azui na angola
231891,114155,africa_sub,cd,kinshasa,2017-05-24,,fra,lin,lin,carine mokonzi de retour à kinshasa abandi déjà koyindisaa bitumba somo mutu akima té
231914,114186,africa_sub,cd,kinshasa,2017-05-24,,swa,swa,lin,eyindi na kinshasa chanteuse ya sika abimi na bilengi ya somo affrontement na cindy le coeur
232094,114393,africa_sub,cd,kinshasa,2017-05-24,,fra,fra,lin,mais oyo makambu nini nazo tanga awa ns avons un sérieux problème ns
232135,114444,africa_sub,cd,kinshasa,2017-05-24,,swa,lin,lin,basi ya mabala balingi komipesa valeur te surtout ba oyo batanga pe basalaka na ba bureau somo via
232184,114500,africa_sub,cd,kinshasa,2017-05-24,,swa,lin,lin,debat batu ya unc na g bafingi kabila na ndenge ya kosakana te eza verite to po bazangi ba poste via
232201,114520,africa_sub,cd,kinshasa,2017-05-24,,fra,lin,lin,si adams et ève ba liaka kaka pomme ya pamba mais vie e za passi boyé bongo soki ba liaka pilipili ca allait être comment
232202,114521,africa_sub,cd,kinshasa,2017-05-24,,fra,lin,lin,si adams et ève ba liaka kaka pomme ya pamba mais vie e za passi boyé bongo soki ba liaka pilipili ca allait être com
232246,114585,africa_sub,cd,kinshasa,2017-05-25,,swa,lin,lin,bato ya congo passi ya congo eza kaka oppression ya régime français na congo
232304,114700,africa_sub,cd,kinshasa,2017-05-25,,fra,lin,lin,bonjour mes socios tournage moko ya bien clip ezalaka kitoko elengui bonne journée a vous
232386,114819,africa_sub,cd,kinshasa,2017-07-27,,fra,fra,lin,la diaspora congolaise face à la crise en rdc défense amp sécurité du congo wondo
232387,114822,africa_sub,cd,kinshasa,2017-07-27,,swa,lin,lin,ba kombattant baza penza na raison ba musicien kaka betise nzoto ya muasi esili valeur via
232495,114955,africa_sub,cd,kinshasa,2017-07-27,,swa,lin,lin,jamais tokoki ko ndima tozala ba esclaves ya na mboka na biso moko
232593,115058,africa_sub,cd,lubumbashi,2017-07-27,,fra,lin,lin,juillet le staff en formation a kinshasa
232873,115367,africa_sub,cd,kinshasa,2017-07-27,,fra,fra,lin,avais promis d ramené le taux d échange à fc sikoyo ekomi opération kanga tableau ya cabiste congo eleki kilo
232897,115393,africa_sub,cd,kinshasa,2017-07-27,,fra,lin,lin,avais promis d ramené le taux d échange à fc ekomeli yé bololo tableau ya ba kambiste esali nini
233009,115520,africa_sub,cd,kinshasa,2017-07-27,,fra,lin,lin,pression à kinshasa collaboration à brazzaville position des nations unis incompréhensible
233169,115699,africa_sub,cd,kinshasa,2017-07-27,,swa,lin,lin,pona nini mfumu nkusu atindeli pape na trump lettre ba verite ya somo penza ebimi via
233200,115738,africa_sub,cd,kinshasa,2017-07-27,,fra,lin,lin,attractions culuturelles en région parisienne avec la communauté congolaise kinshasa video
233356,115918,africa_sub,cd,kinshasa,2017-07-27,,swa,lin,lin,kinshasa grave bolanda bino moko kabila ya solo aza rwandais kinshasa video
233506,116076,africa_sub,cd,kinshasa,2017-07-27,,fra,lin,lin,kinshasa libération des militants du mlp arrêtés avec franck diongo kinshasa video
233567,116144,africa_sub,cd,kinshasa,2017-07-27,,swa,lin,lin,nayebaki na nga ndeko boluka papa wana ya rabbi ya katikati ye nde mutu na ye esala virgule
233583,116161,africa_sub,cd,kinshasa,2017-07-27,,fra,fra,lin,sheka de la rébellion à la reddition radio okapi
233908,116503,africa_sub,cd,kinshasa,2017-07-27,,fra,fra,lin,mitchum moussoki ajoute une médaille d or au congo vox congo
233948,116548,africa_sub,cd,kinshasa,2017-07-27,,swa,lin,lin,urgent pona ba nzoto na bango ya kitoko ba soda ya mindele bakomi kovioler ba congolaise fort via
233965,116570,africa_sub,cd,kinshasa,2017-07-28,,swa,lin,lin,tokomi wapi du phenomene ya sika ebimi na kinshasa enlevement kinshasa video
233989,116599,africa_sub,cd,kinshasa,2017-07-28,,swa,lin,lin,urgent zoé kabila abotoli sœur na biso lopangu na nko na kinshasa kinshasa video
234043,116671,africa_sub,cd,kinshasa,2017-07-28,,swa,lin,lin,mpiaka na ville ya kinshasa mais tala ambiance na couloir kimbuta kinshasa video
234071,116707,africa_sub,cd,kinshasa,2017-07-28,,fra,lin,lin,jt ck tv du juillet échauffourées l université de kinshasa kinshasa video
234176,116830,africa_sub,cd,kinshasa,2017-07-28,,swa,lin,lin,quand même ata yo moko okoki ko tika kombo ya nzambe te
234208,116863,africa_sub,cd,kinshasa,2017-07-28,,fra,lin,lin,le mythique orchestre de la république démocratique du congo zaïko langa langa en concert ce dimanche juillet
234242,116901,africa_sub,cd,kinshasa,2017-07-28,,swa,lin,lin,a tukala koloba français te kaka tshiluba mawa mawa
234360,117057,africa_sub,cd,kinshasa,2017-07-28,,fra,fra,lin,actu expliquée bisengimana et kanyama quittent la tête de la police congolaise
234373,117074,africa_sub,cd,kinshasa,2017-07-28,,fra,fra,lin,rihanna on dirait les baluba qui offrent a leur gosses des costards trop gros po ba kola n ango na kati
234384,117090,africa_sub,cd,kinshasa,2017-07-28,,fra,fra,lin,joseph kabila inaugure ce vendredi le mémorial du soldat congolais au rond point forescom à
234516,117259,africa_sub,cd,kinshasa,2017-07-28,,fra,lin,lin,rdc kabila a inauguré le mémorial du soldat congolais à kinshasa via
234536,117279,africa_sub,cd,kinshasa,2017-07-28,,fra,lin,lin,kinshasa journal du juillet kinshasa video
234669,117437,africa_sub,cd,kinshasa,2017-07-28,,fra,fra,lin,retweeted jeanne cavelier des législatives contestées au congo brazzaville
234679,117450,africa_sub,cd,kinshasa,2017-07-28,,swa,lin,lin,mbotama elamu masta na nga ya ba rimes nzambe a pambola yo
234871,117689,africa_sub,cd,kinshasa,2017-07-28,,swa,lin,lin,mosolo eza elombo yango nde thermomètre ya économie ya mboka ebongi tozala na mbongo ya makaasi lolenge ya franc con
234906,117735,africa_sub,cd,kinshasa,2017-07-28,,eng,fra,lin,mukokoli fin sundiata josé de londres theresia milo jeanpaul mayata nouveau theatre congolais via
235419,118361,africa_sub,cd,kinshasa,2017-07-28,,swa,lin,lin,bruno tshibala atelemi batu oyo baza koloba que kabila il faut alongwa kaka na match ebaluki via
235574,118536,africa_sub,cd,kinshasa,2017-07-29,,swa,lin,lin,urgent werra asingisi bana angola na mbanza kongo musicien na ye moko akufi na kwiti somo via
235585,118550,africa_sub,cd,kinshasa,2017-07-29,,swa,lin,lin,soki etiki moutou na yo kaka na kati ya ba sango ya france oko zala na makanisi pona ko salela biso te kaka pona
235588,118555,africa_sub,cd,kinshasa,2017-07-29,,swa,lin,lin,no comment exclusivite botala ndenge conceya werrason elekaki na mbanza kongo somo via
235591,118560,africa_sub,cd,kinshasa,2017-07-29,,swa,lin,lin,soki otiki moutou na yo kaka na kati ya makelele ya mipadzi sango ya france oko zala na makanisi pona ko salela bi
235629,118608,africa_sub,cd,kinshasa,2017-07-29,,swa,lin,lin,ndeko ndombele abimisi liste ya ba faux kombattant ya poto baza kaka bilobela kasi action eza te via
235659,118649,africa_sub,cd,kinshasa,2017-07-29,,fra,lin,lin,joseph kabila inaugure le mémorial du soldat congolais à kinshasa ce vendredi juillet
235662,118653,africa_sub,cd,kinshasa,2017-07-29,,swa,lin,lin,betise bana batala te ba partie nini ya nzoto elakisaka que mwasi aza elengi
235677,118669,africa_sub,cd,kinshasa,2017-07-29,,swa,lin,lin,wana eza sango te yaka ko mona congo bato nioso ba za na rupture
235687,118682,africa_sub,cd,kinshasa,2017-07-29,,swa,lin,lin,eyindi bana katanga ba confirmer que bakomi na pasi makasi na absence ya moise katumbi
235868,119025,africa_sub,cd,kinshasa,2017-07-29,,fra,lin,lin,j aime une vidéo grave urgent boyoka nzembo oyo ebimi ndenge kabila ayaka rwandais lelo milliardaires na congo à l adresse
235886,119058,africa_sub,cd,kinshasa,2017-07-29,,fra,fra,lin,mukubwa faute lourde de communication et de dressing code bolembi
235937,119156,africa_sub,cd,kinshasa,2017-07-29,,fra,fra,lin,avis de recherche aux converti des années et qui a chanté satan akanisaki akolongaeee nzok azuwi nde lisato
235944,119168,africa_sub,cd,kinshasa,2017-07-29,,fra,fra,lin,violences en rdc les nations unies tentent de remettre la pression sur kinshasa
235994,119288,africa_sub,cd,kinshasa,2017-07-29,,fra,fra,lin,la chanteuse congolaise brazzavilloise fanie fayar a remporté la médaille d or aux jeux de la francophonie
236234,119683,africa_sub,cd,kinshasa,2017-07-29,,fra,lin,lin,oyo biso toyebi bazalaka bilongi ya mawa boye te on ne dédouble pas état d esprit des convictions
